ClassCode,ClassName,ProductCode,ProductName
102020,Rosales vivos multicolor rosados,10202021,Rosal vivo peppermint
102020,Rosales vivos multicolor rosados,10202022,Rosal vivo pijama party
102020,Rosales vivos multicolor rosados,10202023,Rosal vivo portofino
102020,Rosales vivos multicolor rosados,10202024,Rosal vivo priceless
102020,Rosales vivos multicolor rosados,10202025,Rosal vivo queen amazon
102020,Rosales vivos multicolor rosados,10202026,Rosal vivo ranuncula
102020,Rosales vivos multicolor rosados,10202027,Rosal vivo rossini
102020,Rosales vivos multicolor rosados,10202028,Rosal vivo sabina o sabrina
102020,Rosales vivos multicolor rosados,10202029,Rosal vivo scandal
102020,Rosales vivos multicolor rosados,10202030,Rosal vivo silvery pink
102020,Rosales vivos multicolor rosados,10202031,Rosal vivo something else
102020,Rosales vivos multicolor rosados,10202032,Rosal vivo soutine
102020,Rosales vivos multicolor rosados,10202033,Rosal vivo sovereign
102020,Rosales vivos multicolor rosados,10202034,Rosal vivo super disco
102020,Rosales vivos multicolor rosados,10202035,Rosal vivo ts 1968
102020,Rosales vivos multicolor rosados,10202036,Rosal vivo variance
102020,Rosales vivos multicolor rosados,10202037,Rosal vivo verdi
102021,Rosales vivos anaranjados,10202101,Rosal vivo alhambra
102021,Rosales vivos anaranjados,10202102,Rosal vivo aloha
102021,Rosales vivos anaranjados,10202103,Rosal vivo amber
102021,Rosales vivos anaranjados,10202104,Rosal vivo apache
102021,Rosales vivos anaranjados,10202105,Rosal vivo arabia
102021,Rosales vivos anaranjados,10202106,Rosal vivo bengala
102021,Rosales vivos anaranjados,10202107,Rosal vivo bibi
102021,Rosales vivos anaranjados,10202108,Rosal vivo caramba
102021,Rosales vivos anaranjados,10202109,Rosal vivo caramella
102021,Rosales vivos anaranjados,10202110,Rosal vivo carla
102021,Rosales vivos anaranjados,10202111,Rosal vivo cartagena
102021,Rosales vivos anaranjados,10202112,Rosal vivo chanson
102021,Rosales vivos anaranjados,10202113,Rosal vivo charmer
102021,Rosales vivos anaranjados,10202114,Rosal vivo cherry brandy
102021,Rosales vivos anaranjados,10202115,Rosal vivo chilis
102021,Rosales vivos anaranjados,10202116,Rosal vivo cinnamon
102021,Rosales vivos anaranjados,10202117,Rosal vivo colandro
102021,Rosales vivos anaranjados,10202118,Rosal vivo coral sea
102021,Rosales vivos anaranjados,10202119,Rosal vivo corvette o red corvette
102021,Rosales vivos anaranjados,10202120,Rosal vivo dark milva
102021,Rosales vivos anaranjados,10202121,Rosal vivo donna
102021,Rosales vivos anaranjados,10202122,Rosal vivo dreamer
102021,Rosales vivos anaranjados,10202123,Rosal vivo el dorado
102021,Rosales vivos anaranjados,10202124,Rosal vivo el toro
102021,Rosales vivos anaranjados,10202125,Rosal vivo elena
102021,Rosales vivos anaranjados,10202126,Rosal vivo ensueño
102021,Rosales vivos anaranjados,10202127,Rosal vivo euforia
102021,Rosales vivos anaranjados,10202128,Rosal vivo exótica
102021,Rosales vivos anaranjados,10202129,Rosal vivo fancy amazon
102021,Rosales vivos anaranjados,10202130,Rosal vivo fiction
102021,Rosales vivos anaranjados,10202131,Rosal vivo finess
102021,Rosales vivos anaranjados,10202132,Rosal vivo flameco
102021,Rosales vivos anaranjados,10202133,Rosal vivo free spirit
102021,Rosales vivos anaranjados,10202134,Rosal vivo gelato
102021,Rosales vivos anaranjados,10202135,Rosal vivo gypsy curiosa
102021,Rosales vivos anaranjados,10202136,Rosal vivo high and magic
102021,Rosales vivos anaranjados,10202137,Rosal vivo high and orange magic
102021,Rosales vivos anaranjados,10202138,Rosal vivo iguana o alegra
102021,Rosales vivos anaranjados,10202139,Rosal vivo impulse
102021,Rosales vivos anaranjados,10202140,Rosal vivo indian femma
102021,Rosales vivos anaranjados,10202141,Rosal vivo indian sunset
102021,Rosales vivos anaranjados,10202142,Rosal vivo karusso
102021,Rosales vivos anaranjados,10202143,Rosal vivo kerio
102021,Rosales vivos anaranjados,10202144,Rosal vivo kiki
102021,Rosales vivos anaranjados,10202145,Rosal vivo latin circus
102021,Rosales vivos anaranjados,10202146,Rosal vivo leonisa
102021,Rosales vivos anaranjados,10202147,Rosal vivo lipstick
102021,Rosales vivos anaranjados,10202148,Rosal vivo lobita
102021,Rosales vivos anaranjados,10202149,Rosal vivo luca
102021,Rosales vivos anaranjados,10202150,Rosal vivo manitou
102021,Rosales vivos anaranjados,10202151,Rosal vivo mariana
102021,Rosales vivos anaranjados,10202152,Rosal vivo marjan o pk sensation
102021,Rosales vivos anaranjados,10202153,Rosal vivo milonga
102021,Rosales vivos anaranjados,10202154,Rosal vivo milva
102021,Rosales vivos anaranjados,10202155,Rosal vivo miracle
102021,Rosales vivos anaranjados,10202156,Rosal vivo mirage
102021,Rosales vivos anaranjados,10202157,Rosal vivo monte carlo
102021,Rosales vivos anaranjados,10202158,Rosal vivo movie star
102021,Rosales vivos anaranjados,10202159,Rosal vivo nikita
102021,Rosales vivos anaranjados,10202160,Rosal vivo orange flame
102021,Rosales vivos anaranjados,10202161,Rosal vivo orange france
102021,Rosales vivos anaranjados,10202162,Rosal vivo orange intuition
102021,Rosales vivos anaranjados,10202163,Rosal vivo orange unique
102021,Rosales vivos anaranjados,10202164,Rosal vivo orangine u orangina
102021,Rosales vivos anaranjados,10202165,Rosal vivo papaya
102021,Rosales vivos anaranjados,10202166,Rosal vivo pareo
102021,Rosales vivos anaranjados,10202167,Rosal vivo peach sherbet
102021,Rosales vivos anaranjados,10202168,Rosal vivo queensday
102021,Rosales vivos anaranjados,10202169,Rosal vivo rosselle
102021,Rosales vivos anaranjados,10202170,Rosal vivo royal circus
102021,Rosales vivos anaranjados,10202171,Rosal vivo sari
102021,Rosales vivos anaranjados,10202172,Rosal vivo sensual
102021,Rosales vivos anaranjados,10202173,Rosal vivo soap
102021,Rosales vivos anaranjados,10202174,Rosal vivo sombrero
102021,Rosales vivos anaranjados,10202175,Rosal vivo spicy
102021,Rosales vivos anaranjados,10202176,Rosal vivo star 2000
102021,Rosales vivos anaranjados,10202177,Rosal vivo summer versilia 
102021,Rosales vivos anaranjados,10202178,Rosal vivo trixx
102021,Rosales vivos anaranjados,10202179,Rosal vivo tropical amazon
102021,Rosales vivos anaranjados,10202180,Rosal vivo utopia
102021,Rosales vivos anaranjados,10202181,Rosal vivo valentine
102021,Rosales vivos anaranjados,10202182,Rosal vivo verano
102021,Rosales vivos anaranjados,10202183,Rosal vivo versilia
102021,Rosales vivos anaranjados,10202184,Rosal vivo voodoo
102021,Rosales vivos anaranjados,10202185,Rosal vivo wow
102021,Rosales vivos anaranjados,10202186,Rosal vivo yabadabadoo
102022,Rosales vivos durazno,10202201,Rosal vivo alejandra
102022,Rosales vivos durazno,10202202,Rosal vivo azafran
102022,Rosales vivos durazno,10202203,Rosal vivo big fun
102022,Rosales vivos durazno,10202204,Rosal vivo cabaret
102022,Rosales vivos durazno,10202205,Rosal vivo capuccino
102022,Rosales vivos durazno,10202206,Rosal vivo carpe diem
102022,Rosales vivos durazno,10202207,Rosal vivo cosima
102022,Rosales vivos durazno,10202208,Rosal vivo cumbia
102022,Rosales vivos durazno,10202209,Rosal vivo dream
102022,Rosales vivos durazno,10202210,Rosal vivo epoca
102022,Rosales vivos durazno,10202211,Rosal vivo fado
102022,Rosales vivos durazno,10202212,Rosal vivo femma
102022,Rosales vivos durazno,10202213,Rosal vivo guajira
102022,Rosales vivos durazno,10202214,Rosal vivo high and arena
102022,Rosales vivos durazno,10202215,Rosal vivo high and dandy
102022,Rosales vivos durazno,10202216,Rosal vivo high and lucky
102022,Rosales vivos durazno,10202217,Rosal vivo high and peach
102022,Rosales vivos durazno,10202218,Rosal vivo imagination
102022,Rosales vivos durazno,10202219,Rosal vivo isis
102022,Rosales vivos durazno,10202220,Rosal vivo joy o light versilia
102022,Rosales vivos durazno,10202221,Rosal vivo juliet ausjameson
102022,Rosales vivos durazno,10202222,Rosal vivo la parisienne 
102022,Rosales vivos durazno,10202223,Rosal vivo la perla
102022,Rosales vivos durazno,10202224,Rosal vivo lovita sunblaze
102022,Rosales vivos durazno,10202225,Rosal vivo malilena o marilena
102022,Rosales vivos durazno,10202226,Rosal vivo monyna
102022,Rosales vivos durazno,10202227,Rosal vivo nectarine
102022,Rosales vivos durazno,10202228,Rosal vivo oriental curiosa
102022,Rosales vivos durazno,10202229,Rosal vivo osiana
102022,Rosales vivos durazno,10202230,Rosal vivo peach avalanche
102022,Rosales vivos durazno,10202231,Rosal vivo peach deja vu
102022,Rosales vivos durazno,10202232,Rosal vivo picanto
102022,Rosales vivos durazno,10202233,Rosal vivo prima donna
102022,Rosales vivos durazno,10202234,Rosal vivo sheril
102022,Rosales vivos durazno,10202235,Rosal vivo sirocco
102022,Rosales vivos durazno,10202236,Rosal vivo tamara
102022,Rosales vivos durazno,10202237,Rosal vivo taxo
102022,Rosales vivos durazno,10202238,Rosal vivo trust
102022,Rosales vivos durazno,10202239,Rosal vivo valencia
102022,Rosales vivos durazno,10202240,Rosal vivo vinci
102022,Rosales vivos durazno,10202241,Rosal vivo wanda
102023,Rosales vivos rosados,10202301,Rosal vivo aerobic
102023,Rosales vivos rosados,10202302,Rosal vivo after party
102023,Rosales vivos rosados,10202303,Rosal vivo amsterdam
102023,Rosales vivos rosados,10202304,Rosal vivo aqua rose
102023,Rosales vivos rosados,10202305,Rosal vivo attache
102023,Rosales vivos rosados,10202306,Rosal vivo attitude
102023,Rosales vivos rosados,10202307,Rosal vivo ballet
102023,Rosales vivos rosados,10202308,Rosal vivo belami
102023,Rosales vivos rosados,10202309,Rosal vivo bella voo o belle vue
102023,Rosales vivos rosados,10202310,Rosal vivo bling bling
102023,Rosales vivos rosados,10202311,Rosal vivo blushing akito
102023,Rosales vivos rosados,10202312,Rosal vivo brooke
102023,Rosales vivos rosados,10202313,Rosal vivo bugatti
102023,Rosales vivos rosados,10202314,Rosal vivo cadillac
102023,Rosales vivos rosados,10202315,Rosal vivo carnaval
102023,Rosales vivos rosados,10202316,Rosal vivo cereza
102023,Rosales vivos rosados,10202317,Rosal vivo charming unique
102023,Rosales vivos rosados,10202318,Rosal vivo cherry o
102023,Rosales vivos rosados,10202319,Rosal vivo ciciolina
102023,Rosales vivos rosados,10202320,Rosal vivo classic cezanne
102023,Rosales vivos rosados,10202321,Rosal vivo clasic duett
102023,Rosales vivos rosados,10202322,Rosal vivo cosmiq
102023,Rosales vivos rosados,10202323,Rosal vivo dark engagement
102023,Rosales vivos rosados,10202324,Rosal vivo daytona
102023,Rosales vivos rosados,10202325,Rosal vivo dekora
102023,Rosales vivos rosados,10202326,Rosal vivo dolores
102023,Rosales vivos rosados,10202327,Rosal vivo eliza
102023,Rosales vivos rosados,10202328,Rosal vivo flash baccara
102023,Rosales vivos rosados,10202329,Rosal vivo full house
102023,Rosales vivos rosados,10202330,Rosal vivo funky
102023,Rosales vivos rosados,10202331,Rosal vivo giliane
102023,Rosales vivos rosados,10202332,Rosal vivo gran europe
102023,Rosales vivos rosados,10202333,Rosal vivo habari
102023,Rosales vivos rosados,10202334,Rosal vivo hanseat
102023,Rosales vivos rosados,10202335,Rosal vivo high and amazing
102023,Rosales vivos rosados,10202336,Rosal vivo high and bonita
102023,Rosales vivos rosados,10202337,Rosal vivo high and booming
102023,Rosales vivos rosados,10202338,Rosal vivo high and fantasy
102023,Rosales vivos rosados,10202339,Rosal vivo high and rich
102023,Rosales vivos rosados,10202340,Rosal vivo hot lady
102023,Rosales vivos rosados,10202341,Rosal vivo hot princess
102023,Rosales vivos rosados,10202342,Rosal vivo inspiration
102023,Rosales vivos rosados,10202343,Rosal vivo jeimy
102023,Rosales vivos rosados,10202344,Rosal vivo kachita
102023,Rosales vivos rosados,10202345,Rosal vivo karen
102023,Rosales vivos rosados,10202346,Rosal vivo kenji
102023,Rosales vivos rosados,10202347,Rosal vivo kiko
102023,Rosales vivos rosados,10202348,Rosal vivo laser
102023,Rosales vivos rosados,10202349,Rosal vivo latin duett
102023,Rosales vivos rosados,10202350,Rosal vivo latin fever
102023,Rosales vivos rosados,10202351,Rosal vivo lifestyle
102023,Rosales vivos rosados,10202352,Rosal vivo light orlando
102023,Rosales vivos rosados,10202353,Rosal vivo lovely dreams
102023,Rosales vivos rosados,10202354,Rosal vivo loyalty
102023,Rosales vivos rosados,10202355,Rosal vivo malibu
102023,Rosales vivos rosados,10202356,Rosal vivo mata-hari
102023,Rosales vivos rosados,10202357,Rosal vivo memphis
102023,Rosales vivos rosados,10202358,Rosal vivo mi amor
102023,Rosales vivos rosados,10202359,Rosal vivo miami
102023,Rosales vivos rosados,10202360,Rosal vivo michelle
102023,Rosales vivos rosados,10202361,Rosal vivo mikaela
102023,Rosales vivos rosados,10202362,Rosal vivo orchestra
102023,Rosales vivos rosados,10202363,Rosal vivo orlando
102023,Rosales vivos rosados,10202364,Rosal vivo osadia
102023,Rosales vivos rosados,10202365,Rosal vivo paeonia freelander
102023,Rosales vivos rosados,10202366,Rosal vivo paula
102023,Rosales vivos rosados,10202367,Rosal vivo pavarotti
102023,Rosales vivos rosados,10202368,Rosal vivo pink intuition
102023,Rosales vivos rosados,10202369,Rosal vivo poison
102023,Rosales vivos rosados,10202370,Rosal vivo princess
102023,Rosales vivos rosados,10202371,Rosal vivo queen mary
102023,Rosales vivos rosados,10202372,Rosal vivo raphaela
102023,Rosales vivos rosados,10202373,Rosal vivo raspberry ice
102023,Rosales vivos rosados,10202374,Rosal vivo ravel
102023,Rosales vivos rosados,10202375,Rosal vivo riviera
102023,Rosales vivos rosados,10202376,Rosal vivo sade
102023,Rosales vivos rosados,10202377,Rosal vivo sashimi
102023,Rosales vivos rosados,10202378,Rosal vivo shanya
102023,Rosales vivos rosados,10202379,Rosal vivo shocking versilia
102023,Rosales vivos rosados,10202380,Rosal vivo solitaire
102023,Rosales vivos rosados,10202381,Rosal vivo something different
102023,Rosales vivos rosados,10202382,Rosal vivo splendid renate
102023,Rosales vivos rosados,10202383,Rosal vivo star
102023,Rosales vivos rosados,10202384,Rosal vivo sweet candia
102023,Rosales vivos rosados,10202385,Rosal vivo sweet moments
102023,Rosales vivos rosados,10202386,Rosal vivo sweet unique
102023,Rosales vivos rosados,10202387,Rosal vivo taboo
102023,Rosales vivos rosados,10202388,Rosal vivo timona
102023,Rosales vivos rosados,10202389,Rosal vivo topaz
102023,Rosales vivos rosados,10202390,Rosal vivo vogue
102023,Rosales vivos rosados,10202391,Rosal vivo voila
102023,Rosales vivos rosados,10202392,Rosal vivo wild one
102023,Rosales vivos rosados,10202393,Rosal vivo yves piaget
102024,Rosales vivos rojos o burgundy,10202401,Rosal vivo african dawn
102024,Rosales vivos rojos o burgundy,10202402,Rosal vivo amada
102024,Rosales vivos rojos o burgundy,10202403,Rosal vivo black baccara
102024,Rosales vivos rojos o burgundy,10202404,Rosal vivo black beauty
102024,Rosales vivos rojos o burgundy,10202405,Rosal vivo black finess o black magic
102024,Rosales vivos rojos o burgundy,10202406,Rosal vivo black magic
102024,Rosales vivos rojos o burgundy,10202407,Rosal vivo bohemian o pasarela
102024,Rosales vivos rojos o burgundy,10202408,Rosal vivo breathless
